device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
7087,2024-05-29 10:29:46,0,11.0676,Flap,0.89,52.4703391,4.5417154,0,28.6,2025-05-21 11:13:51,45_best
7087,2024-05-29 10:34:32,0,19.4660,Flap,0.76,52.4735349,4.5227469,-3,28.6,2025-05-21 11:13:51,45_best
7087,2024-05-29 10:39:21,0,2.8964,Soar,0.93,52.4788487,4.5137686,0,28.9,2025-05-21 11:13:51,45_best
7087,2024-05-29 10:44:09,0,6.8094,Manouvre,0.75,52.4715576,4.5065744,6,29.8,2025-05-21 11:13:51,45_best
7087,2024-05-29 10:48:56,0,7.0792,Flap,0.96,52.4530586,4.5090661,4,28.6,2025-05-21 11:13:51,45_best
7087,2024-05-29 10:53:45,0,8.3951,Flap,0.95,52.4365625,4.5057989,-1,28.1,2025-05-21 11:13:51,45_best
7087,2024-05-29 10:56:15,0,10.2361,Flap,0.99,52.4251928,4.5032703,0,28.9,2025-05-21 11:13:51,45_best
7087,2024-05-29 10:56:25,0,9.0424,Flap,0.99,52.4244827,4.5028074,0,29.0,2025-05-21 11:13:51,45_best
7087,2024-05-29 10:56:43,0,10.0685,Flap,0.95,52.4232380,4.5016841,1,29.1,2025-05-21 11:13:51,45_best
7087,2024-05-29 10:56:52,0,9.6888,Flap,0.99,52.4225526,4.5012452,0,29.2,2025-05-21 11:13:51,45_best
7087,2024-05-29 10:57:01,0,9.6568,Flap,0.99,52.4218214,4.5009219,-3,29.2,2025-05-21 11:13:51,45_best
7087,2024-05-29 10:57:28,0,8.1731,Flap,0.96,52.4201850,4.4992930,0,29.4,2025-05-21 11:13:51,45_best
7087,2024-05-29 10:57:37,0,7.8259,Flap,0.99,52.4196191,4.4986796,0,29.4,2025-05-21 11:13:51,45_best
7087,2024-05-29 10:57:46,0,8.2000,Flap,0.98,52.4190787,4.4980231,-1,29.5,2025-05-21 11:13:51,45_best
7087,2024-05-29 10:57:55,0,9.0251,Flap,0.97,52.4184596,4.4974361,-1,29.5,2025-05-21 11:13:51,45_best
