device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
5579,2024-06-27 01:15:59,0,10.8757,Flap,0.99,52.4592447,4.5443212,32,28.9,2025-05-21 10:55:40,45_best
5579,2024-06-27 01:20:46,0,8.7064,Flap,0.99,52.4441754,4.5485628,8,27.7,2025-05-21 10:55:40,45_best
5579,2024-06-27 01:25:34,0,7.1366,Flap,0.99,52.4311841,4.5458158,8,27.9,2025-05-21 10:55:40,45_best
5579,2024-06-27 01:30:39,0,6.4069,Flap,0.98,52.4290306,4.5435017,6,28.2,2025-05-21 10:55:40,45_best
5579,2024-06-27 01:35:24,0,7.5558,Flap,0.99,52.4212099,4.5284491,3,26.6,2025-05-21 10:55:40,45_best
5579,2024-06-27 01:40:13,0,6.6222,Flap,0.97,52.4073254,4.5282141,-3,26.9,2025-05-21 10:55:40,45_best
5579,2024-06-27 01:49:49,0,9.2549,Manouvre,0.92,52.4176537,4.5208038,11,27.6,2025-05-21 10:55:40,45_best
5579,2024-06-27 01:55:10,0,6.9450,Flap,0.99,52.4246521,4.5160295,17,28.0,2025-05-21 10:55:40,45_best
5579,2024-06-27 02:00:27,0,0.1840,Float,0.68,52.4226464,4.5378486,-4,24.2,2025-05-21 10:55:40,45_best
5579,2024-06-27 02:05:17,0,7.9032,Flap,0.99,52.4132134,4.5358010,14,26.2,2025-05-21 10:55:40,45_best
5579,2024-06-27 02:10:04,0,9.8786,Flap,1.00,52.3977810,4.5287768,13,26.0,2025-05-21 10:55:40,45_best
5579,2024-06-27 02:19:40,0,12.3020,Flap,0.99,52.4364507,4.5240885,18,26.5,2025-05-21 10:55:40,45_best
5579,2024-06-27 02:24:28,0,9.0070,Flap,0.98,52.4423344,4.5405629,15,26.1,2025-05-21 10:55:40,45_best
5579,2024-06-27 02:34:05,0,13.1547,Flap,0.99,52.4363411,4.5470197,25,26.4,2025-05-21 10:55:40,45_best
