device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
7014,2024-06-26 12:46:37,0,6.7782,Flap,0.97,52.4345049,4.5365338,5,34.8,2025-05-21 14:39:05,45_best
7014,2024-06-26 12:51:24,0,11.2668,Flap,0.96,52.4195169,4.5376190,18,35.9,2025-05-21 14:39:05,45_best
7014,2024-06-26 12:56:12,0,6.5520,SitStand,0.46,52.3944504,4.5342340,55,36.1,2025-05-21 14:39:05,45_best
7014,2024-06-26 13:01:00,0,15.1086,Soar,0.88,52.3941536,4.4958768,282,35.4,2025-05-21 14:39:05,45_best
7014,2024-06-26 13:05:48,0,14.3287,Flap,0.95,52.4120183,4.4542561,58,35.3,2025-05-21 14:39:05,45_best
7014,2024-06-26 13:10:36,0,1.4736,Float,0.66,52.4125954,4.4224024,0,35.6,2025-05-21 14:39:05,45_best
7014,2024-06-26 13:15:26,0,0.5563,SitStand,0.99,52.4097478,4.4211170,3,37.6,2025-05-21 14:39:05,45_best
7014,2024-06-26 13:20:12,0,11.6748,Flap,0.99,52.4065257,4.4017783,33,36.4,2025-05-21 14:39:05,45_best
7014,2024-06-26 13:25:01,0,12.0778,Flap,0.99,52.3898908,4.3700916,51,35.6,2025-05-21 14:39:05,45_best
7014,2024-06-26 13:34:36,0,4.8444,Flap,0.98,52.3628001,4.3161280,19,35.5,2025-05-21 14:39:05,45_best
7014,2024-06-26 13:39:25,0,12.5586,Flap,0.99,52.3605981,4.2800433,49,35.7,2025-05-21 14:39:05,45_best
7014,2024-06-26 13:44:12,0,9.2204,Flap,0.99,52.3595381,4.2386456,34,35.9,2025-05-21 14:39:05,45_best
7014,2024-06-26 13:49:00,0,5.0781,Flap,0.99,52.3559949,4.2027947,46,35.7,2025-05-21 14:39:05,45_best
7014,2024-06-26 13:53:48,0,15.2859,Flap,0.99,52.3425816,4.1664799,53,35.5,2025-05-21 14:39:05,45_best
7014,2024-06-26 14:24:36,0,0.8196,Float,0.87,52.3492480,4.0615584,-1,37.2,2025-05-21 14:39:05,45_best
7014,2024-06-26 14:54:36,0,0.3023,Soar,0.50,52.3519122,4.0564566,-3,38.8,2025-05-21 14:39:05,45_best
7014,2024-06-26 15:24:28,0,6.4084,Flap,0.98,52.3487147,4.0679043,40,30.2,2025-05-21 14:39:05,45_best
7014,2024-06-26 15:54:34,0,16.5307,Flap,0.96,52.2377815,4.2010657,29,34.0,2025-05-21 14:39:05,45_best
7014,2024-06-26 15:59:24,0,0.7179,Float,0.95,52.2142913,4.2162202,-6,33.4,2025-05-21 14:39:05,45_best
7014,2024-06-26 16:04:11,0,0.5453,Float,0.93,52.2145505,4.2144177,-4,37.2,2025-05-21 14:39:05,45_best
7014,2024-06-26 16:08:59,0,0.9046,SitStand,0.86,52.2150577,4.2127969,-4,38.2,2025-05-21 14:39:05,45_best
7014,2024-06-26 16:13:48,0,12.2787,Flap,0.99,52.2070125,4.2329607,12,34.7,2025-05-21 14:39:05,45_best
7014,2024-06-26 16:23:24,0,15.4279,Flap,0.97,52.1547158,4.3145171,610,32.7,2025-05-21 14:39:05,45_best
