device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
5579,2024-05-05 19:27:32,0,13.6263,Flap,0.99,52.4531790,4.5305653,90,23.8,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:32:20,0,13.7159,Flap,0.99,52.4580259,4.4723901,54,23.3,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:32:43,0,14.1459,Flap,1.00,52.4583817,4.4676056,41,23.4,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:32:49,0,14.2309,Flap,0.99,52.4583942,4.4663501,41,23.4,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:32:55,0,14.3170,Flap,0.99,52.4584366,4.4650906,42,23.5,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:33:01,0,14.0522,Flap,0.99,52.4584069,4.4638444,42,23.5,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:33:25,0,14.0611,Flap,0.99,52.4583301,4.4588858,33,23.6,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:33:31,0,14.1657,Flap,0.99,52.4582731,4.4576660,33,23.6,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:33:43,0,14.5858,Flap,0.99,52.4582184,4.4551609,31,23.6,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:33:49,0,14.2739,Flap,0.99,52.4582988,4.4539362,29,23.6,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:33:55,0,14.3094,Flap,1.00,52.4583421,4.4526773,29,23.6,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:34:01,0,14.1907,Flap,1.00,52.4584231,4.4514217,29,23.7,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:34:08,0,14.3712,Flap,0.99,52.4584356,4.4499558,29,23.7,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:34:14,0,14.5732,Flap,1.00,52.4583689,4.4486828,29,23.7,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:34:20,0,14.2029,Flap,1.00,52.4583531,4.4474279,30,23.7,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:34:26,0,14.1822,Flap,0.99,52.4582870,4.4461782,31,23.7,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:34:32,0,13.7546,Flap,0.99,52.4582147,4.4449518,31,23.7,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:34:38,0,14.1005,Flap,0.99,52.4582077,4.4437245,32,23.7,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:34:44,0,13.9504,Flap,0.99,52.4581289,4.4424901,33,23.7,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:34:50,0,13.7127,Flap,1.00,52.4581873,4.4412845,32,23.8,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:34:56,0,14.2081,Flap,1.00,52.4581867,4.4400389,32,23.8,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:35:02,0,14.2640,Flap,0.99,52.4581448,4.4387743,33,23.8,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:35:08,0,14.6724,Flap,0.99,52.4581765,4.4375066,33,23.8,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:35:14,0,14.4068,Flap,0.99,52.4581351,4.4362323,33,23.8,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:35:20,0,14.9280,Flap,0.99,52.4580756,4.4349458,33,23.8,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:35:33,0,14.5533,Flap,0.99,52.4579354,4.4321873,33,23.8,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:35:39,0,14.5295,Flap,0.99,52.4578661,4.4309051,33,23.8,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:35:45,0,14.9446,Flap,1.00,52.4578293,4.4296118,34,23.8,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:35:51,0,14.9813,Flap,0.99,52.4577574,4.4282969,33,23.8,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:35:57,0,14.6312,Flap,0.99,52.4576865,4.4269981,34,23.8,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:36:03,0,15.2604,Flap,0.99,52.4575344,4.4256735,34,23.8,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:36:09,0,15.2666,Flap,0.99,52.4573748,4.4243478,34,23.9,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:36:27,0,14.7596,Flap,1.00,52.4568714,4.4204315,34,23.9,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:36:39,0,15.0580,Flap,0.99,52.4564940,4.4178240,34,23.9,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:36:51,0,14.8140,Flap,0.99,52.4562827,4.4152031,37,23.9,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:36:58,0,15.3838,Flap,0.99,52.4561904,4.4136436,37,23.9,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:37:04,0,15.1797,Flap,0.99,52.4560929,4.4123196,37,23.9,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:37:28,0,14.3758,Flap,0.99,52.4553561,4.4071627,38,23.9,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:37:40,0,14.9369,Flap,0.99,52.4552174,4.4045691,38,23.9,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:37:46,0,14.7143,Flap,0.99,52.4551393,4.4032725,38,23.9,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:37:52,0,14.6547,Flap,0.99,52.4551026,4.4019686,38,23.9,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:37:58,0,14.7803,Flap,0.99,52.4550324,4.4006639,39,23.9,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:38:35,0,14.9320,Flap,0.99,52.4543287,4.3927260,37,24.0,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:39:05,0,14.6947,Flap,0.99,52.4540646,4.3863205,35,24.0,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:39:17,0,14.6050,Flap,0.98,52.4538714,4.3837152,33,23.9,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:39:30,0,14.9646,Flap,0.99,52.4534696,4.3809449,31,24.0,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:39:48,0,15.1094,Flap,0.99,52.4526100,4.3772138,27,24.0,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:39:54,0,15.0689,Flap,0.99,52.4523295,4.3759667,25,24.0,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:40:25,0,15.2339,Flap,0.99,52.4507702,4.3696082,24,24.0,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:40:31,0,15.3487,Flap,0.99,52.4504882,4.3684294,22,24.0,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:42:23,0,14.6007,Flap,0.99,52.4428538,4.3484690,21,23.5,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:42:29,0,14.6483,Flap,0.99,52.4424144,4.3473883,19,23.5,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:42:35,0,14.4747,Flap,1.00,52.4419512,4.3463600,18,23.5,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:42:41,0,14.2756,Flap,0.99,52.4414444,4.3454034,19,23.6,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:42:53,0,1.7603,ExFlap,0.95,52.4406320,4.3437361,3,23.6,2025-05-21 10:57:36,45_best
5579,2024-05-05 19:42:59,0,0.9124,Pecking,0.50,52.4406418,4.3437641,-3,22.6,2025-05-21 10:57:36,45_best
