device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
5557,2024-07-12 22:58:24,0,0.4647,SitStand,0.91,52.4645017,4.5763872,7,33.7,2025-05-21 11:04:04,45_best
5557,2024-07-12 23:13:20,0,5.6753,Flap,0.99,52.4843538,4.5340398,4,26.2,2025-05-21 11:04:04,45_best
5557,2024-07-12 23:18:07,0,3.6286,Flap,0.98,52.4915955,4.5226360,18,26.0,2025-05-21 11:04:04,45_best
5557,2024-07-12 23:22:57,0,6.5766,Flap,0.99,52.5018852,4.5166022,3,26.3,2025-05-21 11:04:04,45_best
5557,2024-07-12 23:27:44,0,8.1328,Flap,0.99,52.5128084,4.5101087,-1,26.2,2025-05-21 11:04:04,45_best
5557,2024-07-12 23:32:32,0,6.0017,Flap,0.99,52.5222283,4.4989114,1,26.3,2025-05-21 11:04:04,45_best
5557,2024-07-12 23:37:20,0,5.2400,Flap,0.97,52.5343733,4.4946254,4,26.4,2025-05-21 11:04:04,45_best
5557,2024-07-12 23:42:08,0,0.1136,Float,0.91,52.5435021,4.4883800,-2,24.7,2025-05-21 11:04:04,45_best
5557,2024-07-12 23:46:57,0,0.7648,Float,1.00,52.5429052,4.4884679,0,27.9,2025-05-21 11:04:04,45_best
5557,2024-07-12 23:51:44,0,0.7468,Float,1.00,52.5423142,4.4886230,-4,29.9,2025-05-21 11:04:04,45_best
5557,2024-07-12 23:56:32,0,3.0958,Boat,0.82,52.5417901,4.4888343,-9,30.9,2025-05-21 11:04:04,45_best
