device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
7087,2024-05-10 09:43:42,0,9.9149,Flap,0.99,52.6527328,4.6044261,1,27.1,2025-05-21 11:15:42,45_best
7087,2024-05-10 09:48:30,0,0.5500,Float,0.97,52.6545571,4.6030763,0,28.6,2025-05-21 11:15:42,45_best
7087,2024-05-10 09:53:21,0,0.3158,Float,0.99,52.6528236,4.6031829,2,33.0,2025-05-21 11:15:42,45_best
7087,2024-05-10 09:58:16,0,9.1150,Flap,0.95,52.6581165,4.6046658,1,33.1,2025-05-21 11:15:42,45_best
7087,2024-05-10 10:03:24,0,9.3833,Flap,0.99,52.6731538,4.5810073,15,28.2,2025-05-21 11:15:42,45_best
7087,2024-05-10 10:19:39,0,8.7665,Flap,0.98,52.6570244,4.5333507,24,27.7,2025-05-21 11:15:42,45_best
7087,2024-05-10 10:24:27,0,11.6086,Flap,0.99,52.6452099,4.5827348,38,28.1,2025-05-21 11:15:42,45_best
7087,2024-05-10 10:29:15,0,14.5016,Flap,0.98,52.6114201,4.6171036,54,28.4,2025-05-21 11:15:42,45_best
