device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
7087,2024-06-22 17:31:54,0,9.2893,Soar,0.98,52.5779025,4.6120580,32,27.9,2025-05-21 11:11:52,45_best
7087,2024-06-22 17:36:42,0,10.7040,Flap,0.99,52.5830309,4.5826915,45,28.0,2025-05-21 11:11:52,45_best
7087,2024-06-22 17:41:30,0,8.6639,Flap,0.99,52.5842197,4.5563802,39,28.3,2025-05-21 11:11:52,45_best
7087,2024-06-22 17:46:19,0,9.8387,Flap,0.99,52.5828393,4.5338983,44,28.6,2025-05-21 11:11:52,45_best
7087,2024-06-22 17:55:53,0,9.4119,Flap,0.99,52.5778386,4.5769259,42,28.3,2025-05-21 11:11:52,45_best
7087,2024-06-22 18:00:41,0,11.8872,Flap,0.99,52.5630092,4.5834063,56,27.9,2025-05-21 11:11:52,45_best
7087,2024-06-22 18:05:30,0,9.0205,Flap,0.99,52.5545693,4.5757090,41,28.3,2025-05-21 11:11:52,45_best
7087,2024-06-22 18:10:18,0,9.4048,Flap,0.97,52.5711076,4.5548515,63,28.2,2025-05-21 11:11:52,45_best
7087,2024-06-22 18:15:07,0,9.9245,Flap,0.99,52.5560270,4.5586294,71,27.9,2025-05-21 11:11:52,45_best
7087,2024-06-22 18:19:54,0,0.8068,Float,1.00,52.5413912,4.5781414,-2,25.4,2025-05-21 11:11:52,45_best
7087,2024-06-22 18:24:49,0,0.5618,Float,0.99,52.5418254,4.5781171,-3,27.8,2025-05-21 11:11:52,45_best
7087,2024-06-22 18:29:46,0,11.5311,Flap,0.99,52.5343836,4.5813668,79,29.8,2025-05-21 11:11:52,45_best
7087,2024-06-22 18:34:45,0,10.5299,Flap,0.99,52.5087525,4.5872328,26,29.1,2025-05-21 11:11:52,45_best
7087,2024-06-22 18:39:49,0,8.7794,Flap,0.98,52.4854488,4.5824427,23,29.0,2025-05-21 11:11:52,45_best
7087,2024-06-22 18:44:53,0,0.5794,Soar,0.95,52.4720041,4.5820203,1,29.9,2025-05-21 11:11:52,45_best
7087,2024-06-22 18:49:57,0,9.7016,Flap,0.98,52.4666790,4.5775355,8,30.1,2025-05-21 11:11:52,45_best
