device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
7087,2024-06-02 13:15:53,0,8.0185,Manouvre,0.71,52.5186180,4.5896409,20,28.8,2025-05-21 11:13:21,45_best
7087,2024-06-02 13:20:42,0,7.6053,Manouvre,0.61,52.5194921,4.5751593,48,29.1,2025-05-21 11:13:21,45_best
7087,2024-06-02 13:25:29,0,9.3459,Flap,0.97,52.5299094,4.5716643,16,28.4,2025-05-21 11:13:21,45_best
7087,2024-06-02 13:30:18,0,2.6577,Soar,0.63,52.5339592,4.5857791,45,28.7,2025-05-21 11:13:21,45_best
7087,2024-06-02 13:35:05,0,11.0489,Manouvre,0.88,52.5386583,4.5707760,37,28.9,2025-05-21 11:13:21,45_best
7087,2024-06-02 13:39:53,0,10.2990,Soar,0.60,52.5178926,4.5754362,219,29.3,2025-05-21 11:13:21,45_best
7087,2024-06-02 13:44:41,0,10.8169,Manouvre,0.86,52.5134742,4.5305200,11,28.0,2025-05-21 11:13:21,45_best
7087,2024-06-02 13:49:30,0,7.6166,Flap,0.97,52.5236180,4.5060571,28,28.5,2025-05-21 11:13:21,45_best
7087,2024-06-02 13:54:33,0,7.8231,Flap,0.97,52.5359443,4.5066522,17,28.6,2025-05-21 11:13:21,45_best
7087,2024-06-02 13:59:22,0,7.1429,Flap,0.81,52.5450634,4.5097968,13,28.4,2025-05-21 11:13:21,45_best
7087,2024-06-02 14:04:10,0,5.7788,Flap,0.94,52.5462549,4.4981608,13,27.1,2025-05-21 11:13:21,45_best
7087,2024-06-02 14:09:08,0,5.9703,Soar,0.98,52.5476063,4.4802868,39,27.4,2025-05-21 11:13:21,45_best
7087,2024-06-02 14:09:24,0,13.1060,Flap,0.99,52.5474615,4.4780680,19,27.4,2025-05-21 11:13:21,45_best
7087,2024-06-02 14:09:34,0,5.8187,Flap,0.86,52.5473430,4.4771953,31,27.4,2025-05-21 11:13:21,45_best
7087,2024-06-02 14:09:43,0,6.5484,Flap,0.95,52.5476610,4.4768656,28,27.4,2025-05-21 11:13:21,45_best
7087,2024-06-02 14:09:52,0,4.3414,Soar,0.45,52.5480307,4.4769888,35,27.5,2025-05-21 11:13:21,45_best
7087,2024-06-02 14:10:01,0,3.2261,Soar,0.53,52.5482157,4.4773369,46,27.5,2025-05-21 11:13:21,45_best
7087,2024-06-02 14:10:10,0,2.4523,Float,0.66,52.5481276,4.4771882,54,27.5,2025-05-21 11:13:21,45_best
7087,2024-06-02 14:10:19,0,6.3040,Soar,0.95,52.5481072,4.4768119,47,27.5,2025-05-21 11:13:21,45_best
7087,2024-06-02 14:10:28,0,6.4796,Manouvre,0.50,52.5482282,4.4759219,36,27.7,2025-05-21 11:13:21,45_best
7087,2024-06-02 14:10:38,0,8.8907,Flap,0.77,52.5484116,4.4749443,27,27.6,2025-05-21 11:13:21,45_best
7087,2024-06-02 14:10:47,0,5.5312,Flap,0.80,52.5486984,4.4749837,40,27.6,2025-05-21 11:13:21,45_best
7087,2024-06-02 14:10:56,0,5.0316,Flap,0.94,52.5488728,4.4745339,41,27.6,2025-05-21 11:13:21,45_best
7087,2024-06-02 14:11:05,0,3.7278,Soar,0.76,52.5490842,4.4742853,44,27.6,2025-05-21 11:13:21,45_best
7087,2024-06-02 14:11:14,0,3.1954,Soar,0.54,52.5493083,4.4740690,44,27.7,2025-05-21 11:13:21,45_best
7087,2024-06-02 14:11:23,0,10.2519,Manouvre,0.63,52.5494432,4.4730722,34,27.8,2025-05-21 11:13:21,45_best
7087,2024-06-02 14:11:32,0,12.0381,Flap,0.97,52.5492169,4.4716062,25,27.7,2025-05-21 11:13:21,45_best
