device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
7087,2023-07-24 04:19:34,0,3.9681,Soar,0.54,52.4485787,4.4789309,34,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:19:46,0,3.9382,Soar,0.37,52.4479897,4.4789661,32,27.8,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:19:58,0,4.7022,Flap,0.91,52.4479607,4.4783293,37,27.8,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:20:04,0,3.6979,Manouvre,0.57,52.4478446,4.4780895,41,27.8,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:20:16,0,4.7035,Manouvre,0.52,52.4479204,4.4772522,39,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:20:22,0,6.7310,Flap,0.95,52.4476772,4.4770305,39,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:20:28,0,6.7495,Manouvre,0.84,52.4476410,4.4766222,39,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:20:35,0,9.4560,Flap,0.98,52.4477407,4.4759150,28,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:20:41,0,5.0092,Flap,0.96,52.4477195,4.4754176,31,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:20:47,0,5.1672,Flap,0.78,52.4476408,4.4750222,31,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:20:59,0,6.1203,Flap,0.96,52.4476195,4.4740484,29,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:21:05,0,5.0889,Soar,0.48,52.4473969,4.4737823,33,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:21:11,0,4.6174,Flap,0.71,52.4471868,4.4735684,31,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:21:23,0,5.8095,Soar,0.98,52.4471776,4.4726269,26,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:21:29,0,6.5010,Flap,0.94,52.4474053,4.4720709,24,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:21:41,0,13.0267,Flap,1.00,52.4481067,4.4713212,24,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:21:48,0,1.9288,Flap,0.97,52.4485960,4.4710236,30,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:21:54,0,4.0533,Soar,0.58,52.4484518,4.4709175,32,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:22:00,0,6.7199,Flap,0.94,52.4482249,4.4709226,37,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:22:06,0,3.6899,Soar,0.81,52.4481829,4.4706592,40,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:22:18,0,7.1472,Flap,0.87,52.4479110,4.4704536,32,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:22:24,0,4.7022,Soar,0.57,52.4476626,4.4703079,32,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:22:30,0,10.8247,Flap,0.98,52.4480121,4.4698758,26,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:22:36,0,11.4743,Flap,1.00,52.4484905,4.4694365,25,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:22:48,0,10.8455,Flap,0.99,52.4496182,4.4687569,24,28.0,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:22:54,0,10.1917,Flap,0.99,52.4500607,4.4683554,23,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:23:00,0,11.0326,Flap,0.99,52.4506128,4.4679983,25,28.0,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:23:19,0,6.9056,Flap,0.97,52.4517034,4.4668410,22,28.0,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:23:25,0,5.9290,Flap,0.97,52.4520524,4.4664021,22,28.0,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:23:49,0,4.9970,Flap,0.96,52.4520300,4.4648064,20,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:23:55,0,8.7522,Flap,0.99,52.4522609,4.4643414,25,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:24:01,0,4.9076,Flap,0.98,52.4526039,4.4639519,26,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:24:07,0,4.0461,Flap,0.97,52.4524845,4.4636513,28,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:24:13,0,5.1512,Flap,0.95,52.4522765,4.4634100,27,27.9,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:24:25,0,9.5722,Flap,0.97,52.4525374,4.4625994,30,28.0,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:24:38,0,5.3464,Flap,0.94,52.4530676,4.4617246,29,28.0,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:24:44,0,4.3659,Flap,0.77,52.4531573,4.4613248,29,28.0,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:24:50,0,4.3019,Flap,0.91,52.4531816,4.4609072,31,28.0,2025-05-15 15:06:27,45_best
7087,2023-07-24 04:24:56,0,8.3472,Flap,0.98,52.4533475,4.4604278,29,28.0,2025-05-15 15:06:27,45_best
