device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
7087,2023-06-28 14:54:13,0,9.1149,Flap,0.98,52.4969776,4.5370666,12,31.0,2025-05-15 15:07:27,45_best
7087,2023-06-28 14:59:01,0,12.4164,Flap,0.98,52.4969028,4.5228647,11,30.8,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:08:38,0,6.0482,Flap,0.95,52.4953314,4.5235966,20,31.2,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:13:25,0,12.1973,Flap,0.99,52.5028071,4.5180479,43,31.0,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:18:14,0,5.2809,Flap,0.97,52.5088839,4.5150622,16,31.2,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:23:02,0,14.6437,Flap,0.99,52.5294779,4.5267343,45,31.2,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:27:50,0,13.0721,Flap,0.99,52.5627349,4.5229286,30,30.8,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:32:38,0,10.5328,Flap,0.97,52.5897413,4.5044677,29,30.9,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:37:25,0,0.9046,Soar,0.91,52.6027529,4.4848602,-5,28.9,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:38:03,0,0.6991,Float,0.92,52.6027023,4.4847497,-7,25.7,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:38:08,0,0.1676,SitStand,0.49,52.6026700,4.4847966,-4,25.8,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:38:14,0,0.3639,ExFlap,0.54,52.6026575,4.4847762,-3,25.8,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:38:20,0,7.2368,Flap,0.94,52.6027532,4.4843761,-2,26.2,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:38:26,0,6.7613,Soar,0.56,52.6028722,4.4838189,-1,27.1,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:38:32,0,2.0712,Pecking,0.31,52.6029429,4.4834995,-2,27.6,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:38:38,0,0.5930,TerLoco,0.50,52.6029358,4.4834956,-3,27.8,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:38:44,0,0.4782,TerLoco,0.62,52.6029208,4.4834961,-2,27.4,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:38:56,0,0.2015,Float,0.78,52.6028909,4.4834949,0,27.5,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:39:02,0,0.3650,Float,0.96,52.6028812,4.4834961,0,27.6,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:39:09,0,0.0378,Float,0.85,52.6028736,4.4834789,0,27.6,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:39:15,0,0.0326,Float,0.99,52.6028659,4.4834634,0,27.5,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:39:21,0,0.3233,Float,0.99,52.6028603,4.4834449,0,27.4,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:39:27,0,0.1306,Float,0.99,52.6028457,4.4834361,-1,27.3,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:39:33,0,0.1958,Float,0.95,52.6028336,4.4834259,-1,27.3,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:39:39,0,0.3472,Soar,0.40,52.6028082,4.4834125,-1,27.4,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:39:45,0,0.2517,Float,0.82,52.6027942,4.4834063,-1,27.5,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:39:51,0,0.4417,Soar,0.26,52.6027795,4.4834006,-2,27.7,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:39:57,0,0.1874,Float,0.95,52.6027622,4.4833987,-2,27.6,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:40:03,0,0.3091,Float,0.90,52.6027488,4.4833906,-1,27.7,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:40:09,0,0.5859,Float,0.86,52.6027349,4.4833717,-1,27.6,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:40:15,0,0.6773,Float,0.51,52.6027237,4.4833630,0,27.6,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:40:21,0,0.0863,Pecking,0.54,52.6027135,4.4833501,0,27.6,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:40:27,0,0.0755,Pecking,0.67,52.6027004,4.4833422,0,27.6,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:40:34,0,0.3308,Float,0.56,52.6026823,4.4833244,0,27.5,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:40:40,0,0.3560,Float,0.99,52.6026725,4.4833058,0,27.4,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:40:46,0,0.5441,Float,0.99,52.6026607,4.4832838,-1,27.6,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:40:52,0,0.3049,Float,0.99,52.6026508,4.4832773,-1,27.6,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:40:58,0,0.7375,Float,1.00,52.6026381,4.4832685,0,27.6,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:41:04,0,0.3918,Pecking,0.54,52.6026277,4.4832489,0,27.6,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:41:10,0,0.5605,Float,1.00,52.6026085,4.4832366,-1,27.6,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:41:16,0,0.4130,Float,0.99,52.6025959,4.4832174,-1,27.7,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:41:22,0,0.5119,Float,0.98,52.6025946,4.4832134,0,27.9,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:41:28,0,0.4061,Float,0.99,52.6025884,4.4832035,0,28.0,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:41:34,0,0.1649,Float,0.39,52.6025834,4.4831864,-1,28.1,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:41:41,0,0.5896,Float,0.99,52.6025739,4.4831818,-1,28.1,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:41:47,0,0.2549,Float,0.99,52.6025667,4.4831661,-1,28.2,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:41:53,0,0.1871,Float,0.99,52.6025565,4.4831494,-2,28.1,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:41:59,0,0.1581,Float,0.96,52.6025513,4.4831378,-2,28.1,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:42:05,0,0.3992,Float,0.99,52.6025424,4.4831228,-2,28.2,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:42:11,0,0.2469,Float,0.99,52.6025355,4.4831044,-1,28.2,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:42:17,0,0.0951,Float,0.99,52.6025252,4.4830964,-2,28.2,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:42:23,0,0.3051,Float,1.00,52.6025172,4.4830778,-2,28.3,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:42:29,0,0.3151,Float,1.00,52.6025121,4.4830624,-2,28.3,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:42:35,0,0.3789,Float,0.96,52.6025002,4.4830472,-2,28.3,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:42:41,0,0.0852,Float,0.92,52.6024868,4.4830295,-2,28.4,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:42:47,0,0.5440,Float,1.00,52.6024658,4.4830106,-2,28.4,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:42:53,0,0.4075,Float,0.99,52.6024465,4.4829985,-2,28.5,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:42:59,0,0.3769,Float,1.00,52.6024289,4.4829869,-2,28.5,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:43:06,0,0.5719,Float,0.76,52.6024093,4.4829827,-2,28.6,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:43:12,0,0.2924,Float,0.99,52.6023951,4.4829663,-2,28.7,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:43:18,0,0.3138,Float,0.99,52.6023783,4.4829465,-2,28.7,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:43:24,0,0.1675,Float,0.99,52.6023635,4.4829312,-2,28.7,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:43:30,0,0.5724,Float,1.00,52.6023460,4.4829142,-2,28.7,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:43:36,0,0.4468,Float,0.93,52.6023232,4.4829066,-2,28.8,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:43:42,0,0.0937,Float,0.87,52.6023066,4.4828936,-2,28.8,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:43:48,0,0.4980,Float,0.99,52.6022873,4.4828778,-1,28.8,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:43:54,0,0.4505,Float,0.97,52.6022690,4.4828717,-1,28.9,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:44:01,0,0.1118,Float,0.99,52.6022517,4.4828535,-1,29.0,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:44:07,0,0.3532,Float,0.98,52.6022364,4.4828493,-2,29.0,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:44:13,0,0.2626,Float,0.96,52.6022197,4.4828343,-1,29.1,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:44:19,0,0.4986,Float,0.97,52.6022033,4.4828236,-1,29.2,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:44:25,0,0.6374,Float,0.99,52.6021867,4.4828162,0,29.2,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:44:31,0,0.4052,Float,0.99,52.6021676,4.4828050,0,29.3,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:44:37,0,0.2208,Float,0.96,52.6021548,4.4827897,-1,29.3,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:44:43,0,0.3467,Float,1.00,52.6021450,4.4827836,0,29.4,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:44:49,0,0.6032,Float,0.98,52.6021278,4.4827676,0,29.4,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:44:55,0,0.0495,Float,0.86,52.6021190,4.4827571,0,29.5,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:45:01,0,0.3245,Float,1.00,52.6021052,4.4827461,0,29.6,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:45:07,0,0.6334,Float,0.99,52.6020887,4.4827413,0,29.6,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:45:13,0,0.4278,Float,0.89,52.6020775,4.4827265,0,29.7,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:45:19,0,0.7004,ExFlap,0.97,52.6020652,4.4827345,0,29.7,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:45:26,0,0.1470,Float,0.62,52.6020381,4.4828351,-1,29.8,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:45:32,0,0.4126,Float,0.82,52.6020300,4.4828226,-1,29.8,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:45:38,0,0.0659,Float,0.98,52.6020162,4.4828115,0,29.7,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:45:44,0,0.3939,Float,0.84,52.6020038,4.4827910,0,29.7,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:45:50,0,0.1851,Float,0.98,52.6019832,4.4827829,0,29.7,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:45:56,0,0.5076,Float,0.98,52.6019675,4.4827669,0,29.7,2025-05-15 15:07:27,45_best
7087,2023-06-28 15:46:02,0,0.2222,Float,0.96,52.6019516,4.4827571,0,29.8,2025-05-15 15:07:27,45_best
