device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
5861,2023-06-17 06:37:18,0,10.9236,Flap,1.00,52.4660622,4.5296948,27,31.5,2025-05-21 10:12:33,45_best
5861,2023-06-17 06:42:05,0,8.4669,Soar,0.97,52.4755309,4.4964846,10,31.5,2025-05-21 10:12:33,45_best
5861,2023-06-17 06:46:55,0,1.1012,Pecking,0.50,52.4779905,4.4938376,-45,35.1,2025-05-21 10:12:33,45_best
5861,2023-06-17 06:56:28,0,0.7332,Float,0.98,52.4737858,4.4950138,0,36.6,2025-05-21 10:12:33,45_best
5861,2023-06-17 07:01:17,0,2.1156,Boat,0.85,52.4732814,4.4947553,5,36.9,2025-05-21 10:12:33,45_best
5861,2023-06-17 07:06:06,0,0.9228,Float,0.99,52.4730246,4.4934395,7,37.3,2025-05-21 10:12:33,45_best
5861,2023-06-17 07:10:52,0,7.1302,Flap,0.99,52.4733565,4.4976898,7,30.2,2025-05-21 10:12:33,45_best
5861,2023-06-17 07:15:42,0,1.5270,Float,0.96,52.4762277,4.4979564,1,34.5,2025-05-21 10:12:33,45_best
5861,2023-06-17 07:20:29,0,1.5581,Pecking,0.35,52.4729482,4.4928023,-5,34.9,2025-05-21 10:12:33,45_best
5861,2023-06-17 07:25:16,0,1.7162,Float,0.95,52.4724053,4.4920121,-7,35.9,2025-05-21 10:12:33,45_best
5861,2023-06-17 07:30:04,0,2.2994,Boat,0.92,52.4716182,4.4906893,0,36.7,2025-05-21 10:12:33,45_best
5861,2023-06-17 07:34:51,0,1.1238,Pecking,0.22,52.4708992,4.4897251,-2,36.9,2025-05-21 10:12:33,45_best
5861,2023-06-17 07:39:42,0,2.3506,Boat,0.86,52.4700790,4.4887903,0,37.1,2025-05-21 10:12:33,45_best
5861,2023-06-17 07:44:30,0,1.1234,Float,1.00,52.4693721,4.4879914,0,37.1,2025-05-21 10:12:33,45_best
5861,2023-06-17 07:49:22,0,2.3639,Float,0.61,52.4682030,4.4861618,4,37.6,2025-05-21 10:12:33,45_best
5861,2023-06-17 07:54:22,0,1.5831,Float,0.99,52.4669461,4.4846469,-1,38.7,2025-05-21 10:12:33,45_best
5861,2023-06-17 07:59:10,0,2.0613,Float,0.83,52.4646339,4.4842862,-22,39.0,2025-05-21 10:12:33,45_best
5861,2023-06-17 08:04:14,0,0.4556,Float,0.62,52.4649693,4.4825043,-3,39.0,2025-05-21 10:12:33,45_best
5861,2023-06-17 08:09:02,0,1.2015,Soar,0.84,52.4639783,4.4817267,4,38.9,2025-05-21 10:12:33,45_best
5861,2023-06-17 08:13:49,0,2.2268,Boat,0.94,52.4628188,4.4806379,7,39.1,2025-05-21 10:12:33,45_best
5861,2023-06-17 08:18:37,0,1.2868,Float,1.00,52.4614608,4.4793212,10,40.0,2025-05-21 10:12:33,45_best
5861,2023-06-17 08:23:27,0,0.9743,Float,1.00,52.4601523,4.4782338,0,39.7,2025-05-21 10:12:33,45_best
5861,2023-06-17 08:28:14,0,1.1345,Float,1.00,52.4587926,4.4770246,2,39.9,2025-05-21 10:12:33,45_best
5861,2023-06-17 08:33:13,0,0.8893,Float,0.94,52.4584069,4.4637576,0,34.7,2025-05-21 10:12:33,45_best
5861,2023-06-17 08:38:33,0,0.5793,Soar,0.54,52.4568806,4.4630579,1,37.4,2025-05-21 10:12:33,45_best
5861,2023-06-17 08:43:35,0,1.8925,Float,0.98,52.4552144,4.4627258,-4,37.8,2025-05-21 10:12:33,45_best
5861,2023-06-17 08:48:29,0,3.1329,Soar,0.47,52.4537515,4.4625110,-6,38.0,2025-05-21 10:12:33,45_best
5861,2023-06-17 08:53:16,0,1.3787,Float,0.50,52.4524459,4.4614092,0,39.0,2025-05-21 10:12:33,45_best
5861,2023-06-17 08:58:04,0,1.3079,Float,1.00,52.4509925,4.4606978,0,39.0,2025-05-21 10:12:33,45_best
5861,2023-06-17 09:07:40,0,1.2709,Float,0.90,52.4484438,4.4581192,1,39.2,2025-05-21 10:12:33,45_best
5861,2023-06-17 09:12:28,0,1.0538,Float,0.86,52.4472323,4.4570050,0,38.9,2025-05-21 10:12:33,45_best
5861,2023-06-17 09:17:16,0,1.1230,Float,1.00,52.4460260,4.4560655,3,38.6,2025-05-21 10:12:33,45_best
5861,2023-06-17 09:22:02,0,1.2056,Float,0.86,52.4450530,4.4551268,-1,38.9,2025-05-21 10:12:33,45_best
5861,2023-06-17 09:26:52,0,2.2324,Soar,0.59,52.4433673,4.4547068,-4,38.6,2025-05-21 10:12:33,45_best
5861,2023-06-17 09:31:39,0,0.6708,Float,0.99,52.4422307,4.4540653,-2,38.8,2025-05-21 10:12:33,45_best
5861,2023-06-17 09:36:27,0,0.5907,Float,0.96,52.4410606,4.4528657,3,38.7,2025-05-21 10:12:33,45_best
5861,2023-06-17 09:41:17,0,0.5950,Float,0.95,52.4397779,4.4514064,3,38.4,2025-05-21 10:12:33,45_best
5861,2023-06-17 09:46:04,0,0.7535,Float,1.00,52.4387772,4.4508252,1,38.2,2025-05-21 10:12:33,45_best
5861,2023-06-17 09:50:54,0,0.6456,Float,1.00,52.4378913,4.4498226,6,38.5,2025-05-21 10:12:33,45_best
5861,2023-06-17 09:55:40,0,1.2762,Float,0.96,52.4369276,4.4492059,1,38.4,2025-05-21 10:12:33,45_best
5861,2023-06-17 10:00:27,0,1.6816,Float,0.97,52.4359517,4.4482875,-2,38.0,2025-05-21 10:12:33,45_best
5861,2023-06-17 10:05:17,0,0.9394,Float,0.99,52.4350823,4.4472303,0,38.8,2025-05-21 10:12:33,45_best
5861,2023-06-17 10:14:52,0,11.6345,Flap,0.99,52.4223670,4.5150763,46,31.9,2025-05-21 10:12:33,45_best
5861,2023-06-17 10:19:40,0,7.1361,Flap,0.98,52.4228124,4.5555717,42,31.9,2025-05-21 10:12:33,45_best
