device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
7088,2023-07-02 05:27:21,0,8.3943,Soar,0.68,52.4588473,4.5425847,10,27.6,2025-05-21 10:14:59,45_best
7088,2023-07-02 05:32:08,0,11.9000,Flap,0.98,52.4707576,4.5296221,19,27.0,2025-05-21 10:14:59,45_best
7088,2023-07-02 05:36:55,0,6.3425,Flap,0.98,52.4829769,4.5322954,17,27.6,2025-05-21 10:14:59,45_best
7088,2023-07-02 05:41:43,0,4.4308,Flap,0.99,52.4892907,4.5327428,14,27.3,2025-05-21 10:14:59,45_best
7088,2023-07-02 05:46:32,0,9.6678,Flap,0.99,52.4964586,4.5305598,9,27.6,2025-05-21 10:14:59,45_best
7088,2023-07-02 05:51:21,0,7.4766,Flap,0.99,52.4964639,4.5270121,5,27.2,2025-05-21 10:14:59,45_best
7088,2023-07-02 06:00:55,0,13.4782,Flap,0.97,52.4984153,4.5110689,21,27.2,2025-05-21 10:14:59,45_best
7088,2023-07-02 06:05:46,0,5.6111,Flap,0.99,52.4762216,4.5043669,19,28.0,2025-05-21 10:14:59,45_best
7088,2023-07-02 06:10:31,0,11.2496,Flap,0.99,52.4489984,4.5261866,30,28.3,2025-05-21 10:14:59,45_best
7088,2023-07-02 06:15:20,0,20.8856,Flap,0.97,52.4647245,4.5613578,12,28.8,2025-05-21 10:14:59,45_best
