device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
7087,2023-07-23 03:46:58,0,8.6360,Flap,0.99,52.4506191,4.5371483,24,27.0,2025-05-15 15:06:31,45_best
7087,2023-07-23 03:51:44,0,7.9577,Flap,0.95,52.4488374,4.5228402,11,27.3,2025-05-15 15:06:31,45_best
7087,2023-07-23 03:56:32,0,5.6979,Flap,0.97,52.4483967,4.5044419,15,27.0,2025-05-15 15:06:31,45_best
7087,2023-07-23 04:01:32,0,4.2131,Flap,0.94,52.4499052,4.5299617,7,26.8,2025-05-15 15:06:31,45_best
7087,2023-07-23 04:06:35,0,3.9782,Flap,0.97,52.4540119,4.5087923,14,27.0,2025-05-15 15:06:31,45_best
7087,2023-07-23 04:11:41,0,11.0498,Flap,0.95,52.4491814,4.5001887,32,27.1,2025-05-15 15:06:31,45_best
7087,2023-07-23 04:16:43,0,0.8696,Float,1.00,52.4509183,4.4998283,-1,26.5,2025-05-15 15:06:31,45_best
7087,2023-07-23 04:21:48,0,7.7849,Flap,0.94,52.4509940,4.5021931,21,28.6,2025-05-15 15:06:31,45_best
7087,2023-07-23 04:26:53,0,5.9546,Flap,0.86,52.4502608,4.5058315,67,27.6,2025-05-15 15:06:31,45_best
7087,2023-07-23 04:31:56,0,3.1946,Flap,0.91,52.4491688,4.5127579,65,27.4,2025-05-15 15:06:31,45_best
7087,2023-07-23 04:47:24,0,3.4637,Flap,0.97,52.4596368,4.5044909,42,27.4,2025-05-15 15:06:31,45_best
7087,2023-07-23 04:52:27,0,2.7513,Float,1.00,52.4578145,4.5102195,60,27.6,2025-05-15 15:06:31,45_best
7087,2023-07-23 04:58:10,0,10.0622,Flap,0.99,52.4625252,4.5048732,30,27.5,2025-05-15 15:06:31,45_best
7087,2023-07-23 05:03:00,0,1.7592,Soar,0.68,52.4766952,4.4941356,21,28.1,2025-05-15 15:06:31,45_best
7087,2023-07-23 05:07:44,0,13.2618,Flap,0.99,52.4750666,4.5237058,15,28.3,2025-05-15 15:06:31,45_best
7087,2023-07-23 05:12:34,0,9.9646,Flap,0.94,52.4773310,4.5629546,29,27.9,2025-05-15 15:06:31,45_best
