device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
5615,2023-06-15 00:04:06,0,0.2275,Float,0.98,52.3963860,4.2631781,0,29.6,2025-05-21 10:09:22,45_best
5615,2023-06-15 00:09:02,0,0.5211,Pecking,0.49,52.3978215,4.2644419,-5,29.6,2025-05-21 10:09:22,45_best
5615,2023-06-15 00:13:49,0,4.1542,Float,0.45,52.3993570,4.2656845,0,29.7,2025-05-21 10:09:22,45_best
5615,2023-06-15 00:23:26,0,1.3087,Float,0.72,52.4021091,4.2683318,-3,29.6,2025-05-21 10:09:22,45_best
5615,2023-06-15 00:28:13,0,2.1891,Boat,0.92,52.4038888,4.2700564,2,29.6,2025-05-21 10:09:22,45_best
5615,2023-06-15 00:33:03,0,1.8587,Boat,0.67,52.4053952,4.2714560,-5,29.6,2025-05-21 10:09:22,45_best
5615,2023-06-15 00:37:50,0,0.7994,Float,0.99,52.4070281,4.2730286,-7,29.7,2025-05-21 10:09:22,45_best
5615,2023-06-15 00:42:49,0,0.2564,Float,0.89,52.4084844,4.2743994,-7,30.0,2025-05-21 10:09:22,45_best
5615,2023-06-15 00:47:47,0,0.5994,Float,0.93,52.4099352,4.2748622,-22,29.9,2025-05-21 10:09:22,45_best
5615,2023-06-15 00:53:07,0,0.1958,Pecking,0.55,52.4115562,4.2758475,-1,29.6,2025-05-21 10:09:22,45_best
5615,2023-06-15 00:58:05,0,0.4483,Float,0.96,52.4130309,4.2765312,0,29.4,2025-05-21 10:09:22,45_best
5615,2023-06-15 01:02:54,0,0.0440,Float,0.96,52.4143254,4.2770135,1,29.3,2025-05-21 10:09:22,45_best
5615,2023-06-15 01:07:41,0,0.6729,Float,0.90,52.4160032,4.2775350,-3,29.5,2025-05-21 10:09:22,45_best
5615,2023-06-15 01:12:28,0,0.4489,Float,0.54,52.4175172,4.2782619,-3,29.3,2025-05-21 10:09:22,45_best
5615,2023-06-15 01:17:17,0,0.4765,Float,1.00,52.4185752,4.2785770,-1,29.2,2025-05-21 10:09:22,45_best
5615,2023-06-15 01:22:05,0,0.8644,Float,0.99,52.4199526,4.2791313,2,29.5,2025-05-21 10:09:22,45_best
5615,2023-06-15 01:26:53,0,0.1515,Float,0.69,52.4210721,4.2795940,-3,28.5,2025-05-21 10:09:22,45_best
5615,2023-06-15 01:31:41,0,0.7638,Float,1.00,52.4226665,4.2800883,-2,28.9,2025-05-21 10:09:22,45_best
5615,2023-06-15 01:36:28,0,1.2682,Float,1.00,52.4244280,4.2806262,-1,29.0,2025-05-21 10:09:22,45_best
5615,2023-06-15 01:41:18,0,1.6356,Float,0.33,52.4262763,4.2811506,-5,30.2,2025-05-21 10:09:22,45_best
5615,2023-06-15 01:46:05,0,1.1640,Float,1.00,52.4278715,4.2816469,-4,28.7,2025-05-21 10:09:22,45_best
5615,2023-06-15 01:50:52,0,1.4118,Float,0.96,52.4294460,4.2825378,-1,29.1,2025-05-21 10:09:22,45_best
5615,2023-06-15 01:55:41,0,1.2135,Float,0.95,52.4309130,4.2834810,-2,29.5,2025-05-21 10:09:22,45_best
5615,2023-06-15 02:00:28,0,0.8290,Float,0.98,52.4322482,4.2843846,-2,29.4,2025-05-21 10:09:22,45_best
5615,2023-06-15 02:05:16,0,0.3337,Float,0.93,52.4330880,4.2844800,1,29.4,2025-05-21 10:09:22,45_best
5615,2023-06-15 02:10:04,0,2.0460,Float,0.71,52.4342680,4.2850875,-1,29.5,2025-05-21 10:09:22,45_best
5615,2023-06-15 02:14:52,0,1.1326,Float,0.92,52.4354066,4.2853672,-4,29.4,2025-05-21 10:09:22,45_best
5615,2023-06-15 02:19:41,0,1.6685,Boat,0.65,52.4364639,4.2856345,-2,29.3,2025-05-21 10:09:22,45_best
5615,2023-06-15 02:24:28,0,2.2085,Soar,0.34,52.4375450,4.2858200,0,29.1,2025-05-21 10:09:22,45_best
5615,2023-06-15 02:29:17,0,1.1173,Float,0.57,52.4386638,4.2860444,0,27.9,2025-05-21 10:09:22,45_best
5615,2023-06-15 02:34:06,0,1.2220,Float,1.00,52.4398149,4.2862880,0,27.6,2025-05-21 10:09:22,45_best
5615,2023-06-15 02:38:53,0,1.3757,Float,0.99,52.4405595,4.2853930,-2,27.4,2025-05-21 10:09:22,45_best
5615,2023-06-15 02:43:41,0,0.1643,Float,0.79,52.4331312,4.2830039,0,26.0,2025-05-21 10:09:22,45_best
