device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
5797,2023-07-08 10:13:03,0,17.3209,Soar,0.94,52.5171247,4.5741634,355,32.1,2025-05-21 10:19:03,45_best
5797,2023-07-08 10:20:23,0,8.7267,Soar,0.95,52.5257433,4.4769209,17,32.2,2025-05-21 10:19:03,45_best
5797,2023-07-08 10:25:39,0,0.2426,Float,0.92,52.5253911,4.4764450,7,36.0,2025-05-21 10:19:03,45_best
5797,2023-07-08 10:31:04,0,0.2081,Float,0.92,52.5253423,4.4754780,-2,38.4,2025-05-21 10:19:03,45_best
5797,2023-07-08 10:36:33,0,0.3860,SitStand,0.55,52.5248468,4.4743233,2,38.4,2025-05-21 10:19:03,45_best
5797,2023-07-08 10:41:49,0,0.1485,SitStand,0.92,52.5244925,4.4733062,-2,39.2,2025-05-21 10:19:03,45_best
5797,2023-07-08 10:52:33,0,0.4174,Soar,0.61,52.5234545,4.4705055,2,40.4,2025-05-21 10:19:03,45_best
5797,2023-07-08 11:04:03,0,12.8661,Flap,0.98,52.5247733,4.4309915,21,33.6,2025-05-21 10:19:03,45_best
5797,2023-07-08 11:09:09,0,0.3742,Float,0.60,52.5272095,4.4199121,0,36.8,2025-05-21 10:19:03,45_best
5797,2023-07-08 11:14:39,0,0.5537,Float,0.99,52.5264930,4.4183685,0,39.5,2025-05-21 10:19:03,45_best
5797,2023-07-08 11:19:57,0,0.3492,Float,0.99,52.5258411,4.4170046,3,40.9,2025-05-21 10:19:03,45_best
5797,2023-07-08 11:25:09,0,0.4854,Float,0.99,52.5252846,4.4155345,2,43.1,2025-05-21 10:19:03,45_best
5797,2023-07-08 11:30:39,0,0.4157,Float,0.84,52.5245875,4.4139767,4,44.2,2025-05-21 10:19:03,45_best
5797,2023-07-08 11:36:03,0,0.2610,Float,0.82,52.5258713,4.4121100,5,41.3,2025-05-21 10:19:03,45_best
5797,2023-07-08 11:41:09,0,0.4974,Float,1.00,52.5253312,4.4105056,5,43.3,2025-05-21 10:19:03,45_best
5797,2023-07-08 11:46:39,0,0.5133,Float,1.00,52.5245127,4.4087716,-5,44.4,2025-05-21 10:19:03,45_best
5797,2023-07-08 11:58:04,0,8.3535,Flap,0.99,52.5171996,4.4238313,9,38.1,2025-05-21 10:19:03,45_best
5797,2023-07-08 12:00:09,0,0.4892,Float,1.00,52.5147901,4.4274519,-2,38.9,2025-05-21 10:19:03,45_best
5797,2023-07-08 12:09:10,0,0.5283,Float,0.78,52.5128779,4.4264533,0,40.9,2025-05-21 10:19:03,45_best
5797,2023-07-08 12:14:39,0,0.6090,Float,0.71,52.5110460,4.4253014,0,40.1,2025-05-21 10:19:03,45_best
5797,2023-07-08 12:20:06,0,0.5394,Float,0.98,52.5091032,4.4237697,3,39.6,2025-05-21 10:19:03,45_best
5797,2023-07-08 12:25:58,0,0.7105,Float,0.97,52.5072661,4.4230508,0,42.9,2025-05-21 10:19:03,45_best
5797,2023-07-08 12:29:09,0,0.6822,Float,0.99,52.5054155,4.4223521,3,42.5,2025-05-21 10:19:03,45_best
5797,2023-07-08 13:08:39,0,1.0122,Float,0.97,52.4932053,4.4263584,0,38.6,2025-05-21 10:19:03,45_best
5797,2023-07-08 13:24:39,0,0.6811,Float,0.97,52.4877230,4.4234063,6,41.0,2025-05-21 10:19:03,45_best
