device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
5654,2023-07-21 01:04:33,0,7.2722,Flap,1.00,52.4730169,4.5369215,0,30.5,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:09:29,0,1.1704,Float,0.95,52.4756362,4.5188532,-3,27.8,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:14:16,0,1.4761,Float,0.82,52.4746238,4.5175398,0,33.0,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:19:04,0,1.2817,Float,0.99,52.4736436,4.5162379,-3,34.3,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:23:52,0,1.2793,SitStand,0.60,52.4726722,4.5152184,5,34.7,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:28:53,0,6.4808,Flap,1.00,52.4702544,4.4850339,6,31.4,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:29:32,0,6.1523,Flap,1.00,52.4712608,4.4815288,6,31.4,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:29:37,0,9.1983,Flap,1.00,52.4714008,4.4811110,7,31.4,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:29:42,0,7.6544,Flap,0.99,52.4715454,4.4806696,6,31.5,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:29:47,0,7.1398,Flap,1.00,52.4717162,4.4802396,7,31.5,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:29:52,0,7.6769,Flap,1.00,52.4717907,4.4796979,7,31.5,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:29:57,0,7.7113,Flap,1.00,52.4718413,4.4791302,5,31.5,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:30:02,0,7.9920,Flap,1.00,52.4719115,4.4786081,7,31.5,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:30:07,0,7.8025,Flap,1.00,52.4720125,4.4780611,7,31.5,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:30:12,0,8.3747,Flap,1.00,52.4721015,4.4774765,5,31.5,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:30:17,0,7.5048,Flap,0.99,52.4722747,4.4770836,10,31.5,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:30:22,0,5.8266,Flap,0.99,52.4723419,4.4765966,9,31.5,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:30:27,0,6.5384,Flap,0.94,52.4724393,4.4761288,8,31.5,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:30:32,0,6.3479,Flap,1.00,52.4723985,4.4757325,6,31.5,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:30:37,0,6.5961,Flap,0.99,52.4724980,4.4753008,5,31.5,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:30:44,0,8.5947,Flap,0.94,52.4724550,4.4751023,1,31.4,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:30:49,0,5.5941,Flap,1.00,52.4726120,4.4750156,1,31.2,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:30:54,0,5.5064,Flap,1.00,52.4727105,4.4746607,2,31.4,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:30:59,0,6.0134,Flap,1.00,52.4728396,4.4743247,3,31.5,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:31:04,0,5.9147,Flap,1.00,52.4729671,4.4739625,5,31.5,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:31:09,0,6.4557,Flap,0.99,52.4731115,4.4735780,5,31.5,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:31:14,0,6.7674,Flap,1.00,52.4732593,4.4731566,5,31.4,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:31:19,0,6.9623,Flap,1.00,52.4734078,4.4727148,6,31.4,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:31:24,0,7.1057,Flap,1.00,52.4735481,4.4722494,7,31.4,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:31:29,0,5.5832,Flap,0.99,52.4736765,4.4718700,8,31.4,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:31:34,0,6.2931,Flap,0.99,52.4738430,4.4714919,7,31.4,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:31:44,0,6.2026,Flap,0.99,52.4741735,4.4707878,4,31.4,2025-05-15 15:16:31,45_best
5654,2023-07-21 01:31:49,0,6.7131,Flap,0.99,52.4743291,4.4703910,4,31.4,2025-05-15 15:16:31,45_best
