device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
7090,2023-06-17 04:12:05,0,11.0816,Flap,0.99,52.4840803,4.5304794,45,27.9,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:16:52,0,10.5934,Flap,0.99,52.4943160,4.4956601,30,27.5,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:21:41,0,12.6903,Flap,0.99,52.4954449,4.4554240,45,27.2,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:21:52,0,11.6017,Flap,0.99,52.4945286,4.4541166,41,27.3,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:21:58,0,11.1035,Flap,0.99,52.4942466,4.4532743,44,27.3,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:22:04,0,11.2689,Flap,0.98,52.4939332,4.4524704,41,27.3,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:22:10,0,11.5052,Flap,0.99,52.4935683,4.4516849,44,27.3,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:22:16,0,12.1014,Flap,0.99,52.4931240,4.4509196,43,27.3,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:22:22,0,12.1331,Flap,0.96,52.4925746,4.4502855,41,27.4,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:22:28,0,11.4798,Flap,0.99,52.4920868,4.4496622,40,27.4,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:22:34,0,12.3712,Flap,0.98,52.4915482,4.4490691,37,27.4,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:22:40,0,11.7370,Flap,0.99,52.4909460,4.4491347,34,27.5,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:22:46,0,12.3854,Flap,0.99,52.4902791,4.4492737,32,27.5,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:22:53,0,9.3513,SitStand,0.44,52.4899354,4.4485016,35,27.5,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:22:59,0,9.7056,SitStand,0.58,52.4902279,4.4486325,35,27.6,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:23:05,0,13.8742,Flap,0.64,52.4898233,4.4494851,27,27.6,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:23:11,0,7.7986,Flap,0.98,52.4896557,4.4490827,30,27.7,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:23:17,0,9.2689,Flap,0.99,52.4900370,4.4491844,31,27.7,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:23:23,0,20.5808,Manouvre,0.95,52.4895958,4.4504282,13,27.7,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:23:42,0,7.4617,Flap,0.98,52.4901126,4.4508249,25,27.8,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:23:48,0,7.2856,Flap,0.97,52.4901942,4.4501760,28,27.8,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:23:54,0,7.5896,Flap,0.95,52.4902289,4.4495089,29,27.9,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:24:00,0,9.3849,Flap,0.99,52.4904883,4.4497580,27,27.9,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:24:12,0,6.9167,Flap,0.98,52.4910367,4.4509221,32,28.0,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:24:18,0,7.7370,Flap,0.95,52.4911662,4.4504090,32,28.0,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:24:31,0,10.8434,Flap,0.98,52.4914333,4.4514627,29,28.1,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:24:37,0,9.9416,Flap,0.99,52.4916531,4.4522165,34,28.1,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:24:43,0,7.5896,Flap,0.97,52.4920270,4.4525064,35,28.1,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:24:49,0,9.1357,Flap,0.99,52.4921413,4.4518082,32,28.1,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:24:55,0,8.6018,Flap,0.98,52.4924286,4.4512174,32,28.1,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:25:01,0,7.5789,Flap,0.99,52.4927079,4.4506758,32,28.2,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:25:13,0,9.2225,Flap,0.98,52.4926195,4.4491963,35,28.2,2025-05-20 13:26:34,45_best
7090,2023-06-17 04:25:19,0,9.6488,Flap,0.99,52.4925559,4.4484003,35,28.2,2025-05-20 13:26:34,45_best
