device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
5579,2023-07-09 11:13:08,0,11.4317,Flap,0.99,52.4627665,4.4902594,20,32.8,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:18:06,0,8.6657,Flap,0.99,52.4684164,4.4640876,-1,32.9,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:18:12,0,9.3515,Flap,1.00,52.4688819,4.4639479,10,32.9,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:18:18,0,9.2508,Flap,0.99,52.4693414,4.4637906,17,32.9,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:18:31,0,9.1974,Flap,1.00,52.4702817,4.4629929,25,32.8,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:18:37,0,8.8099,Flap,0.99,52.4706489,4.4625418,26,32.9,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:18:43,0,9.1761,Soar,0.89,52.4710187,4.4619907,25,32.9,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:18:49,0,8.2790,Flap,1.00,52.4712724,4.4613461,27,32.9,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:18:55,0,9.2134,Flap,1.00,52.4717072,4.4609973,29,33.0,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:19:01,0,9.0681,Flap,0.99,52.4721740,4.4608157,33,33.0,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:19:07,0,8.9592,Flap,1.00,52.4726195,4.4604831,33,33.0,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:19:13,0,10.2068,Flap,0.99,52.4726796,4.4597302,32,33.0,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:19:19,0,10.6166,ExFlap,0.88,52.4725139,4.4588012,30,33.1,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:19:31,0,1.1856,Soar,0.98,52.4724410,4.4574255,21,33.2,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:19:37,0,4.2044,Boat,0.40,52.4724005,4.4573616,1,33.1,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:19:44,0,0.1802,ExFlap,1.00,52.4724040,4.4573460,2,33.0,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:19:50,0,6.6688,Flap,0.99,52.4725542,4.4570547,0,32.8,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:19:56,0,6.0636,Flap,0.99,52.4728280,4.4566074,4,33.2,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:20:02,0,7.7996,Flap,1.00,52.4729365,4.4559979,7,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:20:08,0,8.0265,Flap,1.00,52.4730887,4.4553195,9,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:20:14,0,7.9891,Flap,0.99,52.4733489,4.4547949,11,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:20:26,0,8.5039,Flap,0.99,52.4738259,4.4536882,15,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:20:32,0,8.8047,Flap,1.00,52.4739307,4.4529465,17,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:20:50,0,11.0311,Flap,1.00,52.4736256,4.4504950,24,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:20:56,0,9.9578,Flap,1.00,52.4734775,4.4496169,26,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:21:02,0,10.4605,Flap,1.00,52.4733963,4.4487154,26,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:21:08,0,10.8994,Flap,1.00,52.4732517,4.4478019,30,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:21:15,0,9.8669,Flap,0.99,52.4733724,4.4467923,37,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:21:21,0,10.1370,Flap,0.99,52.4735218,4.4459552,42,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:21:27,0,10.1914,Flap,1.00,52.4735492,4.4450689,45,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:21:33,0,8.4405,Flap,1.00,52.4735937,4.4442388,46,33.3,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:21:51,0,10.4967,Flap,0.99,52.4738565,4.4417227,56,33.3,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:22:03,0,10.8826,Flap,0.99,52.4738634,4.4398387,55,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:22:15,0,11.2328,Flap,1.00,52.4738063,4.4379845,59,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:22:27,0,11.5484,Flap,1.00,52.4737033,4.4360707,60,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:22:33,0,11.4532,Flap,1.00,52.4735577,4.4350816,60,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:22:40,0,11.3647,Flap,1.00,52.4732836,4.4339735,55,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:22:52,0,12.3279,Flap,1.00,52.4726131,4.4321240,52,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:22:58,0,11.3317,Flap,0.99,52.4722925,4.4312457,55,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:23:04,0,11.0250,Flap,0.99,52.4720803,4.4303255,56,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:23:10,0,11.8205,Flap,1.00,52.4717935,4.4293767,55,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:23:16,0,11.2559,Flap,1.00,52.4715585,4.4284397,55,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:23:22,0,11.5734,Flap,0.99,52.4712925,4.4275134,55,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:23:28,0,11.4656,Flap,0.99,52.4710877,4.4265492,56,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:23:34,0,11.3322,Flap,0.99,52.4709319,4.4255776,59,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:23:40,0,10.8346,Flap,0.99,52.4708384,4.4246282,62,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:23:46,0,9.7947,Flap,0.99,52.4709388,4.4237686,67,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:23:52,0,10.3603,Flap,1.00,52.4710645,4.4229408,73,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:23:58,0,11.4629,Flap,0.99,52.4710304,4.4219275,69,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:24:11,0,11.8624,Flap,1.00,52.4711258,4.4197264,65,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:24:17,0,12.0668,Flap,1.00,52.4712369,4.4186988,63,33.4,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:24:29,0,10.1829,Flap,0.99,52.4716526,4.4169378,65,33.3,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:24:35,0,10.2340,Flap,0.99,52.4720639,4.4163146,61,33.3,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:24:41,0,11.1607,Flap,1.00,52.4722080,4.4154103,61,33.3,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:24:53,0,11.7819,Flap,0.99,52.4725084,4.4134829,63,33.3,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:24:59,0,11.2843,Flap,0.99,52.4728460,4.4126399,61,33.2,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:25:05,0,11.4807,Flap,1.00,52.4731390,4.4117769,60,33.2,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:25:11,0,10.3564,Flap,1.00,52.4732897,4.4108640,65,33.1,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:25:17,0,10.8080,Flap,0.99,52.4734824,4.4099764,65,33.1,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:25:24,0,11.5291,Flap,0.99,52.4736197,4.4088372,66,33.1,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:25:30,0,11.6315,Flap,0.99,52.4737242,4.4078700,69,33.1,2025-05-15 15:38:23,45_best
5579,2023-07-09 11:25:36,0,12.0679,Flap,0.99,52.4735652,4.4067948,61,33.1,2025-05-15 15:38:23,45_best
