device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
5615,2023-06-22 00:00:11,0,1.2151,SitStand,0.89,52.4447582,4.4420086,-1,27.1,2025-05-21 10:08:25,45_best
5615,2023-06-22 00:04:59,0,0.7126,SitStand,0.97,52.4434581,4.4417386,-2,28.7,2025-05-21 10:08:25,45_best
5615,2023-06-22 00:09:46,0,1.1069,SitStand,0.81,52.4419944,4.4413905,-3,29.9,2025-05-21 10:08:25,45_best
5615,2023-06-22 00:14:35,0,8.2911,Flap,0.98,52.4418569,4.4539716,0,29.5,2025-05-21 10:08:25,45_best
5615,2023-06-22 00:19:46,0,0.9333,SitStand,0.34,52.4421608,4.4557046,-20,27.6,2025-05-21 10:08:25,45_best
5615,2023-06-22 00:25:07,0,1.0175,Float,0.29,52.4405142,4.4540998,-3,29.3,2025-05-21 10:08:25,45_best
5615,2023-06-22 00:30:02,0,0.7268,Float,0.64,52.4392681,4.4533321,1,30.1,2025-05-21 10:08:25,45_best
5615,2023-06-22 00:34:51,0,7.2280,Flap,1.00,52.4473001,4.4687046,1,28.3,2025-05-21 10:08:25,45_best
5615,2023-06-22 00:39:38,0,0.1170,SitStand,0.90,52.4490367,4.4715660,-3,26.4,2025-05-21 10:08:25,45_best
5615,2023-06-22 00:44:27,0,0.5471,Float,0.83,52.4482131,4.4708628,-2,28.2,2025-05-21 10:08:25,45_best
5615,2023-06-22 00:49:14,0,0.2857,SitStand,0.99,52.4471449,4.4697301,-4,29.5,2025-05-21 10:08:25,45_best
5615,2023-06-22 00:54:02,0,0.3712,SitStand,0.92,52.4462311,4.4699643,0,30.0,2025-05-21 10:08:25,45_best
5615,2023-06-22 00:58:50,0,0.2036,SitStand,0.99,52.4453960,4.4705451,-1,30.5,2025-05-21 10:08:25,45_best
5615,2023-06-22 01:03:39,0,8.9128,Flap,1.00,52.4391598,4.4821930,6,28.6,2025-05-21 10:08:25,45_best
5615,2023-06-22 01:08:26,0,8.5897,Flap,1.00,52.4213197,4.4925714,8,26.9,2025-05-21 10:08:25,45_best
5615,2023-06-22 01:13:14,0,10.5687,Flap,0.99,52.4032795,4.4843168,11,26.5,2025-05-21 10:08:25,45_best
5615,2023-06-22 01:18:11,0,0.8902,SitStand,0.98,52.4115507,4.4694844,1,24.4,2025-05-21 10:08:25,45_best
5615,2023-06-22 01:23:06,0,0.3582,Float,0.27,52.4106024,4.4673693,0,27.2,2025-05-21 10:08:25,45_best
5615,2023-06-22 01:27:54,0,0.5015,Float,0.99,52.4096463,4.4662847,-1,28.5,2025-05-21 10:08:25,45_best
5615,2023-06-22 01:32:41,0,3.2676,Flap,0.99,52.4267170,4.4566548,7,27.6,2025-05-21 10:08:25,45_best
5615,2023-06-22 01:37:30,0,0.8216,SitStand,0.42,52.4337386,4.4416557,1,24.4,2025-05-21 10:08:25,45_best
5615,2023-06-22 01:42:20,0,1.3125,SitStand,0.46,52.4329171,4.4402874,0,27.1,2025-05-21 10:08:25,45_best
5615,2023-06-22 01:47:05,0,0.6271,Float,1.00,52.4323390,4.4405516,-2,28.6,2025-05-21 10:08:25,45_best
5615,2023-06-22 01:51:53,0,1.3028,Float,1.00,52.4320049,4.4404532,-3,29.5,2025-05-21 10:08:25,45_best
5615,2023-06-22 01:56:41,0,11.1231,Flap,1.00,52.4540192,4.4253023,13,27.4,2025-05-21 10:08:25,45_best
5615,2023-06-22 02:01:31,0,11.9414,Manouvre,0.74,52.4699920,4.3942825,18,26.8,2025-05-21 10:08:25,45_best
5615,2023-06-22 02:06:18,0,11.4207,Flap,1.00,52.4789194,4.3523047,14,26.6,2025-05-21 10:08:25,45_best
5615,2023-06-22 02:11:05,0,11.2388,Flap,1.00,52.4990602,4.3232741,23,26.5,2025-05-21 10:08:25,45_best
5615,2023-06-22 02:15:53,0,11.4108,Flap,1.00,52.5208322,4.3034401,15,26.4,2025-05-21 10:08:25,45_best
5615,2023-06-22 02:20:41,0,11.2682,Flap,1.00,52.5455432,4.2856491,19,26.4,2025-05-21 10:08:25,45_best
5615,2023-06-22 02:25:29,0,9.9228,Flap,1.00,52.5701644,4.2850781,30,26.5,2025-05-21 10:08:25,45_best
5615,2023-06-22 02:30:17,0,9.7146,Flap,1.00,52.5937103,4.2931584,37,26.4,2025-05-21 10:08:25,45_best
5615,2023-06-22 02:39:54,0,8.5541,Flap,1.00,52.6120794,4.3589137,30,26.4,2025-05-21 10:08:25,45_best
5615,2023-06-22 02:44:41,0,10.0379,Flap,1.00,52.6161591,4.3684539,7,26.2,2025-05-21 10:08:25,45_best
5615,2023-06-22 02:49:30,0,9.0688,Flap,1.00,52.6101650,4.3637896,31,26.2,2025-05-21 10:08:25,45_best
5615,2023-06-22 02:54:18,0,13.8131,Flap,0.99,52.6260233,4.3522153,63,26.1,2025-05-21 10:08:25,45_best
5615,2023-06-22 02:59:36,0,11.2267,Flap,1.00,52.6279347,4.3685185,37,26.1,2025-05-21 10:08:25,45_best
5615,2023-06-22 03:04:26,0,11.2471,Flap,0.99,52.6467141,4.3608914,24,25.9,2025-05-21 10:08:25,45_best
5615,2023-06-22 03:09:14,0,8.6264,Flap,0.99,52.6570206,4.3817510,44,26.5,2025-05-21 10:08:25,45_best
5615,2023-06-22 03:14:03,0,9.6002,Flap,1.00,52.6494191,4.3828339,51,26.2,2025-05-21 10:08:25,45_best
5615,2023-06-22 03:18:49,0,9.0384,Flap,1.00,52.6519308,4.3702252,46,26.1,2025-05-21 10:08:25,45_best
5615,2023-06-22 03:23:38,0,10.9337,Flap,1.00,52.6459117,4.3833851,21,26.1,2025-05-21 10:08:25,45_best
