file_name,device_info_serial,date_time,index,speed_2d,prediction,confidence,altitude,temperature,runtime,model,inPark,longitude,latitude,WENT_BACK
5579_2023-07-06 01:46:57_2023-07-06 02:50:23.csv,5579,2023-07-06T02:49:34Z,0,8.3058,Flap,0.99,23,28.3,2025-05-15T15:38:35Z,45_best,1,4.2231508,52.4026363,1
5579_2023-07-06 01:46:57_2023-07-06 02:50:23.csv,5579,2023-07-06T02:49:40Z,0,6.1369,Flap,0.99,24,28.3,2025-05-15T15:38:35Z,45_best,1,4.2225791,52.4027452,1
5579_2023-07-06 01:46:57_2023-07-06 02:50:23.csv,5579,2023-07-06T02:49:46Z,0,7.2987,Flap,1,25,28.3,2025-05-15T15:38:35Z,45_best,1,4.2219655,52.4026915,1
5579_2023-07-06 01:46:57_2023-07-06 02:50:23.csv,5579,2023-07-06T02:49:52Z,0,7.3336,Flap,0.99,25,28.3,2025-05-15T15:38:35Z,45_best,1,4.2213327,52.4027878,1
5579_2023-07-06 01:46:57_2023-07-06 02:50:23.csv,5579,2023-07-06T02:49:59Z,0,7.8263,Flap,1,24,28.3,2025-05-15T15:38:35Z,45_best,1,4.2205361,52.4028676,1
5579_2023-07-06 01:46:57_2023-07-06 02:50:23.csv,5579,2023-07-06T02:50:05Z,0,7.1285,Flap,0.99,26,28.3,2025-05-15T15:38:35Z,45_best,1,4.2199428,52.4027113,1
5579_2023-07-06 01:46:57_2023-07-06 02:50:23.csv,5579,2023-07-06T02:50:17Z,0,6.7273,Flap,0.99,31,28.3,2025-05-15T15:38:35Z,45_best,1,4.2187149,52.4025784,1
5579_2023-07-06 01:46:57_2023-07-06 02:50:23.csv,5579,2023-07-06T02:50:23Z,0,7.9414,Flap,0.99,31,28.3,2025-05-15T15:38:35Z,45_best,1,4.218117,52.4025517,1
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:25:16Z,0,8.403,Flap,1,18,29.8,2025-05-15T15:38:23Z,45_best,1,4.2571591,52.4178664,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:25:22Z,0,9.1218,Flap,0.99,19,29.9,2025-05-15T15:38:23Z,45_best,1,4.2565172,52.4178812,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:25:28Z,0,5.7051,Flap,0.99,20,29.9,2025-05-15T15:38:23Z,45_best,1,4.2560363,52.4179743,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:25:34Z,0,7.4958,Flap,0.99,21,29.9,2025-05-15T15:38:23Z,45_best,1,4.2554156,52.4179675,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:25:41Z,0,8.9675,Flap,0.99,21,29.9,2025-05-15T15:38:23Z,45_best,1,4.2546099,52.4178424,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:25:47Z,0,13.9217,Flap,0.99,23,29.9,2025-05-15T15:38:23Z,45_best,1,4.2540503,52.4172982,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:25:53Z,0,10.5036,Flap,0.99,24,30,2025-05-15T15:38:23Z,45_best,1,4.2535732,52.4166751,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:25:59Z,0,9.9962,Flap,0.99,25,30,2025-05-15T15:38:23Z,45_best,1,4.2529568,52.4164172,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:26:05Z,0,4.1024,Flap,0.99,24,30,2025-05-15T15:38:23Z,45_best,1,4.252444,52.4161907,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:26:11Z,0,6.3935,Flap,0.99,26,30.1,2025-05-15T15:38:23Z,45_best,1,4.2519691,52.4162019,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:26:17Z,0,7.0453,Flap,0.99,26,30,2025-05-15T15:38:23Z,45_best,1,4.2520134,52.4164269,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:26:23Z,0,10.7624,Flap,1,33,30,2025-05-15T15:38:23Z,45_best,1,4.25275,52.4165495,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:26:29Z,0,9.058,Flap,1,32,30,2025-05-15T15:38:23Z,45_best,1,4.2537102,52.4165883,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:26:35Z,0,8.0705,Flap,0.99,31,30.1,2025-05-15T15:38:23Z,45_best,1,4.2544849,52.4167541,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:26:41Z,0,8.6015,Flap,1,35,30.1,2025-05-15T15:38:23Z,45_best,1,4.2550809,52.4169589,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:26:47Z,0,9.606,Flap,0.99,36,30.1,2025-05-15T15:38:23Z,45_best,1,4.2560868,52.4169624,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:27:06Z,0,2.077,Pecking,0.5,-1,29.9,2025-05-15T15:38:23Z,45_best,1,4.2567303,52.4174965,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:27:12Z,0,0.7722,Soar,0.45,-1,29.6,2025-05-15T15:38:23Z,45_best,1,4.2567049,52.417462,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:27:18Z,0,0.7444,Float,0.82,-1,28.7,2025-05-15T15:38:23Z,45_best,1,4.2566864,52.4174247,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:27:24Z,0,0.636,Float,0.74,-2,28.3,2025-05-15T15:38:23Z,45_best,1,4.2566713,52.4173943,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:27:30Z,0,0.4909,Float,0.8,-3,28.1,2025-05-15T15:38:23Z,45_best,1,4.2566539,52.4173597,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:27:36Z,0,0.7963,Float,1,-3,28,2025-05-15T15:38:23Z,45_best,1,4.2566363,52.4173228,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:27:42Z,0,0.9336,Float,0.99,-3,28,2025-05-15T15:38:23Z,45_best,1,4.2566173,52.4172892,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:27:48Z,0,0.595,Float,0.99,-3,28.1,2025-05-15T15:38:23Z,45_best,1,4.2565965,52.4172544,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:27:54Z,0,0.7418,Float,1,-2,28.1,2025-05-15T15:38:23Z,45_best,1,4.2565801,52.4172242,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:28:00Z,0,1.2778,Float,1,-3,28.1,2025-05-15T15:38:23Z,45_best,1,4.2565675,52.4171869,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:28:06Z,0,0.406,Float,0.94,-3,28.2,2025-05-15T15:38:23Z,45_best,1,4.2565519,52.4171567,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:28:12Z,0,0.5284,Float,0.99,-3,28.3,2025-05-15T15:38:23Z,45_best,1,4.2565329,52.4171287,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:28:19Z,0,0.8239,Float,0.98,-4,28.3,2025-05-15T15:38:23Z,45_best,1,4.2565147,52.4170848,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:28:25Z,0,0.7087,Float,0.98,-4,28.4,2025-05-15T15:38:23Z,45_best,1,4.2565064,52.4170472,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:28:31Z,0,0.9298,Float,1,-4,28.5,2025-05-15T15:38:23Z,45_best,1,4.2564823,52.4170092,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:28:37Z,0,0.686,Float,0.77,-4,28.5,2025-05-15T15:38:23Z,45_best,1,4.2564636,52.4169772,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:28:43Z,0,0.6624,Float,1,-4,28.6,2025-05-15T15:38:23Z,45_best,1,4.2564414,52.4169379,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:28:49Z,0,0.9313,Float,1,-3,28.7,2025-05-15T15:38:23Z,45_best,1,4.2564245,52.4169017,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:28:55Z,0,0.7373,Float,1,-2,28.7,2025-05-15T15:38:23Z,45_best,1,4.256403,52.4168714,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:29:01Z,0,0.5384,Float,1,-3,28.8,2025-05-15T15:38:23Z,45_best,1,4.2563889,52.4168402,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:29:07Z,0,0.2909,Float,0.95,-3,28.8,2025-05-15T15:38:23Z,45_best,1,4.2563706,52.4168119,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:29:13Z,0,0.7992,Float,1,-3,28.8,2025-05-15T15:38:23Z,45_best,1,4.2563473,52.4167758,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:29:19Z,0,0.9102,Float,1,-3,28.9,2025-05-15T15:38:23Z,45_best,1,4.2563149,52.4167426,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:29:25Z,0,1.0109,Float,0.93,-3,28.9,2025-05-15T15:38:23Z,45_best,1,4.2562723,52.4167122,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:29:31Z,0,0.7367,Float,0.99,-3,29,2025-05-15T15:38:23Z,45_best,1,4.2562489,52.4166742,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:29:38Z,0,0.8663,Float,1,-1,29.1,2025-05-15T15:38:23Z,45_best,1,4.2562239,52.4166363,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:29:44Z,0,0.5088,Float,0.99,-2,29.2,2025-05-15T15:38:23Z,45_best,1,4.2561993,52.4166098,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:29:50Z,0,0.7872,Float,1,-2,29.2,2025-05-15T15:38:23Z,45_best,1,4.2561763,52.4165762,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:29:56Z,0,0.7187,Float,1,-3,29.3,2025-05-15T15:38:23Z,45_best,1,4.2561533,52.4165512,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:30:02Z,0,1.1773,Float,0.9,-3,29.3,2025-05-15T15:38:23Z,45_best,1,4.2561339,52.416522,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:30:08Z,0,0.6202,Float,1,-3,29.4,2025-05-15T15:38:23Z,45_best,1,4.2561039,52.4164904,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:30:14Z,0,0.6927,Float,0.99,-4,29.5,2025-05-15T15:38:23Z,45_best,1,4.2560776,52.4164597,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:30:20Z,0,0.9154,Float,1,-3,29.5,2025-05-15T15:38:23Z,45_best,1,4.2560517,52.4164233,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:30:26Z,0,0.8109,Float,1,-4,29.5,2025-05-15T15:38:23Z,45_best,1,4.2560256,52.4163926,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:30:32Z,0,0.8684,Float,1,-4,29.5,2025-05-15T15:38:23Z,45_best,1,4.2560002,52.4163556,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:30:41Z,0,0.4806,Float,0.8,-4,29.6,2025-05-15T15:38:23Z,45_best,1,4.2559692,52.4163086,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:30:47Z,0,0.6627,Float,0.99,-4,29.6,2025-05-15T15:38:23Z,45_best,1,4.25595,52.4162796,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:30:53Z,0,0.8213,Float,0.52,-4,29.7,2025-05-15T15:38:23Z,45_best,1,4.2559248,52.4162544,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:30:59Z,0,1.2823,Soar,0.54,-3,29.8,2025-05-15T15:38:23Z,45_best,1,4.2558852,52.4162151,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:31:05Z,0,0.7565,Float,0.95,-3,29.9,2025-05-15T15:38:23Z,45_best,1,4.2558588,52.4161888,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:31:11Z,0,0.5785,Float,0.99,-2,29.9,2025-05-15T15:38:23Z,45_best,1,4.2558276,52.4161595,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:31:17Z,0,0.8525,Float,0.8,-3,29.9,2025-05-15T15:38:23Z,45_best,1,4.2558068,52.4161311,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:31:23Z,0,0.5115,Float,0.89,-3,29.9,2025-05-15T15:38:23Z,45_best,1,4.2557761,52.4161018,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:31:29Z,0,0.7664,Float,0.99,-3,29.9,2025-05-15T15:38:23Z,45_best,1,4.2557386,52.4160658,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:31:35Z,0,0.7587,Float,0.98,-3,29.9,2025-05-15T15:38:23Z,45_best,1,4.2557115,52.416034,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:31:41Z,0,0.5836,Soar,0.63,-3,30,2025-05-15T15:38:23Z,45_best,1,4.2556734,52.416005,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:31:47Z,0,0.3749,Float,0.56,-2,30,2025-05-15T15:38:23Z,45_best,1,4.2556435,52.4159769,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:31:54Z,0,0.536,Float,0.92,-3,30,2025-05-15T15:38:23Z,45_best,1,4.2556133,52.4159446,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:32:00Z,0,0.5622,Float,0.96,-2,30.1,2025-05-15T15:38:23Z,45_best,1,4.2555775,52.4159065,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:32:06Z,0,1.0267,Soar,0.44,-3,30.1,2025-05-15T15:38:23Z,45_best,1,4.2555475,52.4158738,0
5579_2023-07-09 11:13:08_2023-07-09 14:00:09.csv,5579,2023-07-09T13:32:12Z,0,1.2398,Soar,0.47,-3,30.1,2025-05-15T15:38:23Z,45_best,1,4.2555228,52.415839,0
